ocel:oid,ocel:type
po_000151,purchase_order
po_000151_item_1,item
product_0184,product
po_000151_gr_1,goods_receipt
po_000151_inv_1,invoice
po_000152,purchase_order
po_000152_item_1,item
po_000152_item_2,item
po_000152_item_3,item
po_000152_gr_1,goods_receipt
po_000152_inv_1,invoice
po_000153,purchase_order
po_000153_item_1,item
po_000153_gr_1,goods_receipt
po_000153_inv_1,invoice
po_000153_inv_2,invoice
po_000154,purchase_order
po_000154_item_1,item
po_000154_gr_1,goods_receipt
po_000154_inv_1,invoice
po_000155,purchase_order
po_000155_item_1,item
po_000155_item_2,item
po_000155_item_3,item
po_000155_gr_1,goods_receipt
po_000155_inv_1,invoice
po_000156,purchase_order
po_000156_item_1,item
po_000156_gr_1,goods_receipt
po_000156_inv_1,invoice
po_000157,purchase_order
po_000157_item_1,item
po_000157_item_2,item
po_000157_item_3,item
po_000157_gr_1,goods_receipt
po_000157_inv_1,invoice
po_000158,purchase_order
po_000158_item_1,item
po_000158_item_2,item
po_000158_gr_1,goods_receipt
po_000158_inv_1,invoice
po_000159,purchase_order
po_000159_item_1,item
product_0074,product
po_000159_gr_1,goods_receipt
po_000159_inv_1,invoice
po_000160,purchase_order
po_000160_item_1,item
po_000160_item_2,item
po_000160_gr_1,goods_receipt
po_000160_inv_1,invoice
po_000161,purchase_order
po_000161_item_1,item
po_000161_item_2,item
po_000161_gr_1,goods_receipt
po_000161_inv_1,invoice
po_000162,purchase_order
po_000162_item_1,item
po_000162_gr_1,goods_receipt
po_000162_inv_1,invoice
po_000163,purchase_order
po_000163_item_1,item
po_000163_item_2,item
po_000163_item_3,item
po_000163_item_4,item
po_000163_item_5,item
po_000163_gr_1,goods_receipt
po_000163_inv_1,invoice
po_000164,purchase_order
po_000164_item_1,item
po_000164_item_2,item
po_000164_item_3,item
po_000164_gr_1,goods_receipt
po_000164_gr_2,goods_receipt
po_000164_inv_1,invoice
po_000164_inv_2,invoice
po_000165,purchase_order
po_000165_item_1,item
po_000165_item_2,item
product_0030,product
po_000165_item_3,item
po_000165_item_4,item
po_000165_item_5,item
po_000165_gr_1,goods_receipt
po_000165_inv_1,invoice
po_000166,purchase_order
po_000166_item_1,item
po_000166_item_2,item
po_000166_item_3,item
po_000166_gr_1,goods_receipt
po_000166_inv_1,invoice
po_000167,purchase_order
po_000167_item_1,item
po_000167_item_2,item
po_000167_item_3,item
po_000167_gr_1,goods_receipt
po_000167_inv_1,invoice
po_000168,purchase_order
po_000168_item_1,item
po_000168_item_2,item
po_000168_gr_1,goods_receipt
po_000168_inv_1,invoice
po_000169,purchase_order
po_000169_item_1,item
product_0100,product
po_000169_item_2,item
po_000169_item_3,item
po_000169_gr_1,goods_receipt
po_000169_inv_1,invoice
po_000170,purchase_order
po_000170_item_1,item
po_000170_item_2,item
po_000170_gr_1,goods_receipt
po_000170_gr_2,goods_receipt
po_000170_inv_1,invoice
po_000171,purchase_order
po_000171_item_1,item
po_000171_item_2,item
po_000171_item_3,item
product_0103,product
po_000171_item_4,item
po_000171_item_5,item
po_000171_gr_1,goods_receipt
po_000171_inv_1,invoice
po_000171_inv_2,invoice
po_000172,purchase_order
po_000172_item_1,item
po_000172_item_2,item
po_000172_item_3,item
po_000172_item_4,item
po_000172_gr_1,goods_receipt
po_000172_inv_1,invoice
po_000173,purchase_order
po_000173_item_1,item
po_000173_item_2,item
po_000173_item_3,item
po_000173_gr_1,goods_receipt
po_000173_inv_1,invoice
po_000174,purchase_order
po_000174_item_1,item
po_000174_item_2,item
po_000174_gr_1,goods_receipt
po_000174_inv_1,invoice
po_000175,purchase_order
po_000175_item_1,item
po_000175_item_2,item
po_000175_item_3,item
po_000175_item_4,item
po_000175_item_5,item
product_0097,product
po_000175_gr_1,goods_receipt
po_000175_inv_1,invoice
po_000175_inv_2,invoice
po_000176,purchase_order
po_000176_item_1,item
po_000176_item_2,item
po_000176_item_3,item
po_000176_item_4,item
po_000176_item_5,item
po_000176_gr_1,goods_receipt
po_000176_gr_2,goods_receipt
po_000176_inv_1,invoice
po_000177,purchase_order
po_000177_item_1,item
po_000177_item_2,item
po_000177_gr_1,goods_receipt
po_000177_inv_1,invoice
po_000178,purchase_order
po_000178_item_1,item
po_000178_item_2,item
po_000178_item_3,item
po_000178_item_4,item
po_000178_item_5,item
po_000178_gr_1,goods_receipt
po_000178_gr_2,goods_receipt
po_000178_inv_1,invoice
po_000179,purchase_order
po_000179_item_1,item
po_000179_item_2,item
po_000179_item_3,item
po_000179_item_4,item
po_000179_gr_1,goods_receipt
po_000179_inv_1,invoice
po_000179_inv_2,invoice
po_000180,purchase_order
po_000180_item_1,item
po_000180_item_2,item
po_000180_item_3,item
po_000180_gr_1,goods_receipt
po_000180_inv_1,invoice
po_000181,purchase_order
po_000181_item_1,item
po_000181_item_2,item
po_000181_gr_1,goods_receipt
po_000181_inv_1,invoice
po_000182,purchase_order
po_000182_item_1,item
po_000182_item_2,item
po_000182_item_3,item
po_000182_gr_1,goods_receipt
po_000182_inv_1,invoice
po_000183,purchase_order
po_000183_item_1,item
po_000183_gr_1,goods_receipt
po_000183_inv_1,invoice
po_000183_inv_2,invoice
po_000184,purchase_order
po_000184_item_1,item
po_000184_item_2,item
po_000184_item_3,item
po_000184_item_4,item
po_000184_item_5,item
po_000184_gr_1,goods_receipt
po_000184_inv_1,invoice
po_000185,purchase_order
po_000185_item_1,item
po_000185_item_2,item
po_000185_item_3,item
po_000185_gr_1,goods_receipt
po_000185_gr_2,goods_receipt
po_000185_inv_1,invoice
po_000186,purchase_order
po_000186_item_1,item
po_000186_item_2,item
po_000186_item_3,item
po_000186_item_4,item
po_000186_gr_1,goods_receipt
po_000186_inv_1,invoice
po_000187,purchase_order
po_000187_item_1,item
po_000187_item_2,item
po_000187_gr_1,goods_receipt
po_000187_inv_1,invoice
po_000188,purchase_order
po_000188_item_1,item
po_000188_item_2,item
po_000188_item_3,item
po_000188_gr_1,goods_receipt
po_000188_gr_2,goods_receipt
po_000188_inv_1,invoice
po_000189,purchase_order
supplier_040,supplier
po_000189_item_1,item
po_000189_item_2,item
po_000189_gr_1,goods_receipt
po_000189_inv_1,invoice
po_000189_inv_2,invoice
po_000190,purchase_order
po_000190_item_1,item
po_000190_item_2,item
po_000190_item_3,item
po_000190_item_4,item
po_000190_item_5,item
po_000190_gr_1,goods_receipt
po_000190_gr_2,goods_receipt
po_000190_inv_1,invoice
po_000191,purchase_order
po_000191_item_1,item
po_000191_item_2,item
po_000191_item_3,item
po_000191_item_4,item
product_0176,product
po_000191_item_5,item
po_000191_gr_1,goods_receipt
po_000191_inv_1,invoice
po_000192,purchase_order
po_000192_item_1,item
po_000192_item_2,item
po_000192_item_3,item
po_000192_gr_1,goods_receipt
po_000192_inv_1,invoice
po_000192_inv_2,invoice
po_000193,purchase_order
po_000193_item_1,item
product_0138,product
po_000193_item_2,item
po_000193_item_3,item
po_000193_item_4,item
po_000193_item_5,item
po_000193_gr_1,goods_receipt
po_000193_inv_1,invoice
po_000194,purchase_order
po_000194_item_1,item
po_000194_item_2,item
po_000194_item_3,item
po_000194_item_4,item
po_000194_gr_1,goods_receipt
po_000194_inv_1,invoice
po_000195,purchase_order
po_000195_item_1,item
po_000195_item_2,item
po_000195_item_3,item
po_000195_item_4,item
po_000195_gr_1,goods_receipt
po_000195_gr_2,goods_receipt
po_000195_inv_1,invoice
po_000196,purchase_order
po_000196_item_1,item
po_000196_item_2,item
po_000196_item_3,item
po_000196_gr_1,goods_receipt
po_000196_gr_2,goods_receipt
po_000196_inv_1,invoice
po_000197,purchase_order
po_000197_item_1,item
po_000197_item_2,item
product_0157,product
po_000197_item_3,item
po_000197_gr_1,goods_receipt
po_000197_gr_2,goods_receipt
po_000197_inv_1,invoice
po_000198,purchase_order
po_000198_item_1,item
po_000198_gr_1,goods_receipt
po_000198_inv_1,invoice
po_000199,purchase_order
po_000199_item_1,item
po_000199_item_2,item
po_000199_item_3,item
po_000199_item_4,item
po_000199_item_5,item
po_000199_gr_1,goods_receipt
po_000199_inv_1,invoice
po_000200,purchase_order
po_000200_item_1,item
po_000200_item_2,item
po_000200_item_3,item
po_000200_gr_1,goods_receipt
po_000200_inv_1,invoice
po_000201,purchase_order
po_000201_item_1,item
po_000201_item_2,item
po_000201_gr_1,goods_receipt
po_000201_gr_2,goods_receipt
po_000201_inv_1,invoice
po_000202,purchase_order
po_000202_item_1,item
po_000202_item_2,item
po_000202_item_3,item
po_000202_item_4,item
po_000202_item_5,item
product_0076,product
po_000202_gr_1,goods_receipt
po_000202_inv_1,invoice
po_000203,purchase_order
supplier_007,supplier
po_000203_item_1,item
po_000203_item_2,item
po_000203_item_3,item
product_0151,product
po_000203_item_4,item
po_000203_gr_1,goods_receipt
po_000203_gr_2,goods_receipt
po_000203_inv_1,invoice
po_000204,purchase_order
po_000204_item_1,item
po_000204_item_2,item
po_000204_item_3,item
po_000204_item_4,item
po_000204_item_5,item
po_000204_gr_1,goods_receipt
po_000204_gr_2,goods_receipt
po_000204_inv_1,invoice
po_000205,purchase_order
po_000205_item_1,item
po_000205_item_2,item
po_000205_item_3,item
po_000205_item_4,item
po_000205_gr_1,goods_receipt
po_000205_gr_2,goods_receipt
po_000205_inv_1,invoice
po_000206,purchase_order
po_000206_item_1,item
po_000206_item_2,item
po_000206_item_3,item
po_000206_item_4,item
po_000206_item_5,item
po_000206_gr_1,goods_receipt
po_000206_inv_1,invoice
po_000206_inv_2,invoice
po_000207,purchase_order
po_000207_item_1,item
po_000207_item_2,item
po_000207_item_3,item
po_000207_item_4,item
po_000207_item_5,item
po_000207_gr_1,goods_receipt
po_000207_inv_1,invoice
po_000207_inv_2,invoice
po_000208,purchase_order
po_000208_item_1,item
product_0093,product
po_000208_item_2,item
po_000208_item_3,item
po_000208_item_4,item
po_000208_item_5,item
po_000208_gr_1,goods_receipt
po_000208_inv_1,invoice
po_000209,purchase_order
po_000209_item_1,item
po_000209_item_2,item
po_000209_item_3,item
po_000209_item_4,item
po_000209_gr_1,goods_receipt
po_000209_inv_1,invoice
po_000210,purchase_order
po_000210_item_1,item
po_000210_item_2,item
po_000210_gr_1,goods_receipt
po_000210_inv_1,invoice
po_000211,purchase_order
po_000211_item_1,item
po_000211_item_2,item
po_000211_item_3,item
po_000211_item_4,item
po_000211_gr_1,goods_receipt
po_000211_inv_1,invoice
po_000212,purchase_order
po_000212_item_1,item
po_000212_item_2,item
po_000212_item_3,item
po_000212_item_4,item
po_000212_item_5,item
po_000212_gr_1,goods_receipt
po_000212_inv_1,invoice
po_000212_inv_2,invoice
po_000213,purchase_order
po_000213_item_1,item
po_000213_item_2,item
po_000213_item_3,item
po_000213_item_4,item
po_000213_gr_1,goods_receipt
po_000213_gr_2,goods_receipt
po_000213_inv_1,invoice
po_000214,purchase_order
po_000214_item_1,item
po_000214_item_2,item
po_000214_item_3,item
po_000214_item_4,item
po_000214_item_5,item
po_000214_gr_1,goods_receipt
po_000214_inv_1,invoice
po_000215,purchase_order
po_000215_item_1,item
po_000215_item_2,item
po_000215_item_3,item
po_000215_gr_1,goods_receipt
po_000215_inv_1,invoice
po_000216,purchase_order
po_000216_item_1,item
po_000216_item_2,item
po_000216_gr_1,goods_receipt
po_000216_inv_1,invoice
po_000216_inv_2,invoice
po_000217,purchase_order
po_000217_item_1,item
po_000217_item_2,item
product_0036,product
po_000217_item_3,item
po_000217_gr_1,goods_receipt
po_000217_inv_1,invoice
po_000218,purchase_order
po_000218_item_1,item
po_000218_item_2,item
po_000218_gr_1,goods_receipt
po_000218_gr_2,goods_receipt
po_000218_inv_1,invoice
po_000219,purchase_order
po_000219_item_1,item
po_000219_item_2,item
po_000219_item_3,item
po_000219_item_4,item
po_000219_item_5,item
po_000219_gr_1,goods_receipt
po_000219_inv_1,invoice
po_000220,purchase_order
po_000220_item_1,item
po_000220_item_2,item
po_000220_item_3,item
po_000220_item_4,item
po_000220_gr_1,goods_receipt
po_000220_inv_1,invoice
po_000221,purchase_order
po_000221_item_1,item
po_000221_gr_1,goods_receipt
po_000221_inv_1,invoice
po_000222,purchase_order
po_000222_item_1,item
po_000222_item_2,item
po_000222_item_3,item
po_000222_item_4,item
po_000222_item_5,item
po_000222_gr_1,goods_receipt
po_000222_inv_1,invoice
po_000223,purchase_order
po_000223_item_1,item
po_000223_gr_1,goods_receipt
po_000223_inv_1,invoice
po_000224,purchase_order
po_000224_item_1,item
po_000224_item_2,item
po_000224_item_3,item
po_000224_item_4,item
po_000224_item_5,item
po_000224_gr_1,goods_receipt
po_000224_inv_1,invoice
po_000225,purchase_order
po_000225_item_1,item
po_000225_item_2,item
po_000225_item_3,item
po_000225_item_4,item
po_000225_gr_1,goods_receipt
po_000225_gr_2,goods_receipt
po_000225_inv_1,invoice
po_000226,purchase_order
po_000226_item_1,item
po_000226_item_2,item
po_000226_item_3,item
po_000226_item_4,item
po_000226_gr_1,goods_receipt
po_000226_inv_1,invoice
po_000227,purchase_order
po_000227_item_1,item
po_000227_item_2,item
po_000227_item_3,item
po_000227_item_4,item
po_000227_item_5,item
po_000227_gr_1,goods_receipt
po_000227_inv_1,invoice
po_000228,purchase_order
po_000228_item_1,item
po_000228_item_2,item
po_000228_item_3,item
po_000228_item_4,item
po_000228_gr_1,goods_receipt
po_000228_inv_1,invoice
po_000228_inv_2,invoice
po_000229,purchase_order
po_000229_item_1,item
po_000229_item_2,item
po_000229_item_3,item
po_000229_gr_1,goods_receipt
po_000229_inv_1,invoice
po_000230,purchase_order
po_000230_item_1,item
po_000230_item_2,item
po_000230_item_3,item
po_000230_item_4,item
po_000230_gr_1,goods_receipt
po_000230_inv_1,invoice
po_000230_inv_2,invoice
po_000231,purchase_order
po_000231_item_1,item
po_000231_item_2,item
po_000231_item_3,item
po_000231_item_4,item
po_000231_gr_1,goods_receipt
po_000231_inv_1,invoice
po_000232,purchase_order
po_000232_item_1,item
po_000232_item_2,item
po_000232_gr_1,goods_receipt
po_000232_inv_1,invoice
po_000233,purchase_order
po_000233_item_1,item
po_000233_item_2,item
po_000233_item_3,item
po_000233_item_4,item
po_000233_gr_1,goods_receipt
po_000233_gr_2,goods_receipt
po_000233_inv_1,invoice
po_000234,purchase_order
po_000234_item_1,item
po_000234_gr_1,goods_receipt
po_000234_inv_1,invoice
po_000235,purchase_order
po_000235_item_1,item
po_000235_gr_1,goods_receipt
po_000235_inv_1,invoice
po_000235_inv_2,invoice
po_000236,purchase_order
po_000236_item_1,item
po_000236_item_2,item
po_000236_item_3,item
po_000236_item_4,item
po_000236_item_5,item
po_000236_gr_1,goods_receipt
po_000236_inv_1,invoice
po_000236_inv_2,invoice
po_000237,purchase_order
po_000237_item_1,item
po_000237_item_2,item
po_000237_item_3,item
po_000237_gr_1,goods_receipt
po_000237_inv_1,invoice
po_000237_inv_2,invoice
po_000238,purchase_order
po_000238_item_1,item
po_000238_item_2,item
po_000238_gr_1,goods_receipt
po_000238_inv_1,invoice
po_000238_inv_2,invoice
po_000239,purchase_order
po_000239_item_1,item
po_000239_item_2,item
po_000239_item_3,item
po_000239_item_4,item
po_000239_item_5,item
po_000239_gr_1,goods_receipt
po_000239_gr_2,goods_receipt
po_000239_inv_1,invoice
po_000240,purchase_order
po_000240_item_1,item
po_000240_item_2,item
po_000240_gr_1,goods_receipt
po_000240_inv_1,invoice
po_000241,purchase_order
po_000241_item_1,item
po_000241_item_2,item
po_000241_item_3,item
po_000241_item_4,item
po_000241_gr_1,goods_receipt
po_000241_gr_2,goods_receipt
po_000241_inv_1,invoice
po_000242,purchase_order
po_000242_item_1,item
po_000242_item_2,item
po_000242_gr_1,goods_receipt
po_000242_inv_1,invoice
po_000243,purchase_order
po_000243_item_1,item
po_000243_gr_1,goods_receipt
po_000243_inv_1,invoice
po_000244,purchase_order
po_000244_item_1,item
po_000244_item_2,item
po_000244_item_3,item
po_000244_gr_1,goods_receipt
po_000244_gr_2,goods_receipt
po_000244_inv_1,invoice
po_000245,purchase_order
po_000245_item_1,item
po_000245_item_2,item
po_000245_item_3,item
po_000245_gr_1,goods_receipt
po_000245_inv_1,invoice
po_000246,purchase_order
po_000246_item_1,item
po_000246_item_2,item
po_000246_item_3,item
po_000246_item_4,item
po_000246_gr_1,goods_receipt
po_000246_inv_1,invoice
po_000246_inv_2,invoice
po_000247,purchase_order
po_000247_item_1,item
po_000247_item_2,item
po_000247_item_3,item
po_000247_gr_1,goods_receipt
po_000247_inv_1,invoice
po_000248,purchase_order
po_000248_item_1,item
po_000248_item_2,item
po_000248_gr_1,goods_receipt
po_000248_inv_1,invoice
po_000249,purchase_order
po_000249_item_1,item
po_000249_item_2,item
po_000249_gr_1,goods_receipt
po_000249_inv_1,invoice
po_000250,purchase_order
po_000250_item_1,item
po_000250_item_2,item
po_000250_gr_1,goods_receipt
po_000250_inv_1,invoice
po_000251,purchase_order
po_000251_item_1,item
po_000251_gr_1,goods_receipt
po_000251_gr_2,goods_receipt
po_000251_inv_1,invoice
po_000252,purchase_order
po_000252_item_1,item
po_000252_item_2,item
po_000252_item_3,item
po_000252_item_4,item
po_000252_item_5,item
po_000252_gr_1,goods_receipt
po_000252_inv_1,invoice
po_000253,purchase_order
po_000253_item_1,item
product_0017,product
po_000253_item_2,item
po_000253_item_3,item
po_000253_item_4,item
po_000253_gr_1,goods_receipt
po_000253_gr_2,goods_receipt
po_000253_inv_1,invoice
po_000254,purchase_order
po_000254_item_1,item
