ocel:eid,ocel:oid,ocel:type,ocel:qualifier
e_000000270,po_000025_inv_1,invoice,primary
e_000000270,supplier_045,supplier,reference
e_000000271,po_000025,purchase_order,reference
e_000000271,po_000025_inv_1,invoice,primary
e_000000272,po_000025,purchase_order,reference
e_000000272,po_000025_inv_1,invoice,primary
e_000000273,po_000025,purchase_order,reference
e_000000273,po_000025_inv_1,invoice,primary
e_000000274,po_000025,purchase_order,reference
e_000000274,po_000025_inv_2,invoice,primary
e_000000274,supplier_045,supplier,reference
e_000000275,po_000025,purchase_order,reference
e_000000275,po_000025_inv_2,invoice,primary
e_000000276,po_000025,purchase_order,reference
e_000000276,po_000025_inv_2,invoice,primary
e_000000277,po_000025,purchase_order,reference
e_000000277,po_000025_inv_2,invoice,primary
e_000000278,po_000026,purchase_order,primary
e_000000278,supplier_013,supplier,reference
e_000000278,cc_014,cost_center,reference
e_000000279,po_000026,purchase_order,primary
e_000000279,cc_014,cost_center,reference
e_000000280,po_000026,purchase_order,primary
e_000000280,supplier_013,supplier,reference
e_000000281,po_000026,purchase_order,reference
e_000000281,po_000026_gr_1,goods_receipt,primary
e_000000281,po_000026_item_1,item,item
e_000000281,po_000026_item_2,item,item
e_000000281,po_000026_item_3,item,item
e_000000281,po_000026_item_4,item,item
e_000000282,po_000026,purchase_order,reference
e_000000282,po_000026_gr_1,goods_receipt,primary
e_000000283,po_000026,purchase_order,reference
e_000000283,po_000026_inv_1,invoice,primary
e_000000283,supplier_013,supplier,reference
e_000000284,po_000026,purchase_order,reference
e_000000284,po_000026_inv_1,invoice,primary
e_000000285,po_000026,purchase_order,reference
e_000000285,po_000026_inv_1,invoice,primary
e_000000286,po_000026,purchase_order,reference
e_000000286,po_000026_inv_1,invoice,primary
e_000000287,po_000027,purchase_order,primary
e_000000287,supplier_001,supplier,reference
e_000000287,cc_008,cost_center,reference
e_000000288,po_000027,purchase_order,primary
e_000000288,cc_008,cost_center,reference
e_000000289,po_000027,purchase_order,primary
e_000000289,supplier_001,supplier,reference
e_000000290,po_000027,purchase_order,reference
e_000000290,po_000027_gr_1,goods_receipt,primary
e_000000290,po_000027_item_1,item,item
e_000000290,po_000027_item_2,item,item
e_000000291,po_000027,purchase_order,reference
e_000000291,po_000027_gr_1,goods_receipt,primary
e_000000292,po_000027,purchase_order,reference
e_000000292,po_000027_inv_1,invoice,primary
e_000000292,supplier_001,supplier,reference
e_000000293,po_000027,purchase_order,reference
e_000000293,po_000027_inv_1,invoice,primary
e_000000294,po_000027,purchase_order,reference
e_000000294,po_000027_inv_1,invoice,primary
e_000000294,supplier_001,supplier,reference
e_000000295,po_000027,purchase_order,reference
e_000000295,po_000027_inv_1,invoice,primary
e_000000296,po_000027,purchase_order,reference
e_000000296,po_000027_inv_1,invoice,primary
e_000000297,po_000027,purchase_order,reference
e_000000297,po_000027_inv_1,invoice,primary
e_000000298,po_000028,purchase_order,primary
e_000000298,supplier_039,supplier,reference
e_000000298,cc_009,cost_center,reference
e_000000299,po_000028,purchase_order,primary
e_000000299,cc_009,cost_center,reference
e_000000300,po_000028,purchase_order,primary
e_000000300,supplier_039,supplier,reference
e_000000301,po_000028,purchase_order,reference
e_000000301,po_000028_gr_1,goods_receipt,primary
e_000000301,po_000028_item_1,item,item
e_000000302,po_000028,purchase_order,reference
e_000000302,po_000028_gr_1,goods_receipt,primary
e_000000303,po_000028,purchase_order,reference
e_000000303,po_000028_gr_2,goods_receipt,primary
e_000000303,po_000028_item_1,item,item
e_000000303,po_000028_item_2,item,item
e_000000304,po_000028,purchase_order,reference
e_000000304,po_000028_gr_2,goods_receipt,primary
e_000000305,po_000028,purchase_order,reference
e_000000305,po_000028_inv_1,invoice,primary
e_000000305,supplier_039,supplier,reference
e_000000306,po_000028,purchase_order,reference
e_000000306,po_000028_inv_1,invoice,primary
e_000000307,po_000028,purchase_order,reference
e_000000307,po_000028_inv_1,invoice,primary
e_000000308,po_000028,purchase_order,reference
e_000000308,po_000028_inv_1,invoice,primary
e_000000309,po_000029,purchase_order,primary
e_000000309,supplier_042,supplier,reference
e_000000309,cc_004,cost_center,reference
e_000000310,po_000029,purchase_order,primary
e_000000310,cc_004,cost_center,reference
e_000000311,po_000029,purchase_order,primary
e_000000311,supplier_042,supplier,reference
e_000000312,po_000029,purchase_order,reference
e_000000312,po_000029_gr_1,goods_receipt,primary
e_000000312,po_000029_item_1,item,item
e_000000313,po_000029,purchase_order,reference
e_000000313,po_000029_gr_1,goods_receipt,primary
e_000000314,po_000029,purchase_order,reference
e_000000314,po_000029_inv_1,invoice,primary
e_000000314,supplier_042,supplier,reference
e_000000315,po_000029,purchase_order,reference
e_000000315,po_000029_inv_1,invoice,primary
e_000000316,po_000029,purchase_order,reference
e_000000316,po_000029_inv_1,invoice,primary
e_000000317,po_000029,purchase_order,reference
e_000000317,po_000029_inv_1,invoice,primary
e_000000318,po_000029,purchase_order,reference
e_000000318,po_000029_inv_2,invoice,primary
e_000000318,supplier_042,supplier,reference
e_000000319,po_000029,purchase_order,reference
e_000000319,po_000029_inv_2,invoice,primary
e_000000320,po_000029,purchase_order,reference
e_000000320,po_000029_inv_2,invoice,primary
e_000000321,po_000029,purchase_order,reference
e_000000321,po_000029_inv_2,invoice,primary
e_000000322,po_000030,purchase_order,primary
e_000000322,supplier_027,supplier,reference
e_000000322,cc_005,cost_center,reference
e_000000323,po_000030,purchase_order,primary
e_000000323,cc_005,cost_center,reference
e_000000324,po_000030,purchase_order,primary
e_000000324,supplier_027,supplier,reference
e_000000325,po_000030,purchase_order,reference
e_000000325,po_000030_gr_1,goods_receipt,primary
e_000000325,po_000030_item_1,item,item
e_000000325,po_000030_item_2,item,item
e_000000325,po_000030_item_3,item,item
e_000000325,po_000030_item_4,item,item
e_000000326,po_000030,purchase_order,reference
e_000000326,po_000030_gr_1,goods_receipt,primary
e_000000327,po_000030,purchase_order,reference
e_000000327,po_000030_inv_1,invoice,primary
e_000000327,supplier_027,supplier,reference
e_000000328,po_000030,purchase_order,reference
e_000000328,po_000030_inv_1,invoice,primary
e_000000329,po_000030,purchase_order,reference
e_000000329,po_000030_inv_1,invoice,primary
e_000000330,po_000030,purchase_order,reference
e_000000330,po_000030_inv_1,invoice,primary
e_000000331,po_000031,purchase_order,primary
e_000000331,supplier_022,supplier,reference
e_000000331,cc_010,cost_center,reference
e_000000332,po_000031,purchase_order,primary
e_000000332,cc_010,cost_center,reference
e_000000333,po_000031,purchase_order,primary
e_000000333,supplier_022,supplier,reference
e_000000334,po_000031,purchase_order,reference
e_000000334,po_000031_gr_1,goods_receipt,primary
e_000000334,po_000031_item_1,item,item
e_000000334,po_000031_item_2,item,item
e_000000334,po_000031_item_3,item,item
e_000000334,po_000031_item_4,item,item
e_000000334,po_000031_item_5,item,item
e_000000335,po_000031,purchase_order,reference
e_000000335,po_000031_gr_1,goods_receipt,primary
e_000000336,po_000031,purchase_order,reference
e_000000336,po_000031_inv_1,invoice,primary
e_000000336,supplier_022,supplier,reference
e_000000337,po_000031,purchase_order,reference
e_000000337,po_000031_inv_1,invoice,primary
e_000000338,po_000031,purchase_order,reference
e_000000338,po_000031_inv_1,invoice,primary
e_000000339,po_000031,purchase_order,reference
e_000000339,po_000031_inv_1,invoice,primary
e_000000340,po_000032,purchase_order,primary
e_000000340,supplier_019,supplier,reference
e_000000340,cc_007,cost_center,reference
e_000000341,po_000032,purchase_order,primary
e_000000341,cc_007,cost_center,reference
e_000000342,po_000032,purchase_order,primary
e_000000342,supplier_019,supplier,reference
e_000000343,po_000032,purchase_order,primary
e_000000343,cc_007,cost_center,reference
e_000000344,po_000032,purchase_order,primary
e_000000344,supplier_019,supplier,reference
e_000000345,po_000032,purchase_order,reference
e_000000345,po_000032_gr_1,goods_receipt,primary
e_000000345,po_000032_item_1,item,item
e_000000345,po_000032_item_2,item,item
e_000000345,po_000032_item_3,item,item
e_000000346,po_000032,purchase_order,reference
e_000000346,po_000032_gr_1,goods_receipt,primary
e_000000347,po_000032,purchase_order,reference
e_000000347,po_000032_inv_1,invoice,primary
e_000000347,supplier_019,supplier,reference
e_000000348,po_000032,purchase_order,reference
e_000000348,po_000032_inv_1,invoice,primary
e_000000349,po_000032,purchase_order,reference
e_000000349,po_000032_inv_1,invoice,primary
e_000000350,po_000032,purchase_order,reference
e_000000350,po_000032_inv_1,invoice,primary
e_000000351,po_000033,purchase_order,primary
e_000000351,supplier_042,supplier,reference
e_000000351,cc_014,cost_center,reference
e_000000352,po_000033,purchase_order,primary
e_000000352,cc_014,cost_center,reference
e_000000353,po_000033,purchase_order,primary
e_000000353,supplier_042,supplier,reference
e_000000354,po_000033,purchase_order,reference
e_000000354,po_000033_gr_1,goods_receipt,primary
e_000000354,po_000033_item_1,item,item
e_000000355,po_000033,purchase_order,reference
e_000000355,po_000033_gr_1,goods_receipt,primary
e_000000356,po_000033,purchase_order,reference
e_000000356,po_000033_inv_1,invoice,primary
e_000000356,supplier_042,supplier,reference
e_000000357,po_000033,purchase_order,reference
e_000000357,po_000033_inv_1,invoice,primary
e_000000358,po_000033,purchase_order,reference
e_000000358,po_000033_inv_1,invoice,primary
e_000000359,po_000033,purchase_order,reference
e_000000359,po_000033_inv_1,invoice,primary
e_000000360,po_000034,purchase_order,primary
e_000000360,supplier_036,supplier,reference
e_000000360,cc_017,cost_center,reference
e_000000361,po_000034,purchase_order,primary
e_000000361,cc_017,cost_center,reference
e_000000362,po_000034,purchase_order,primary
e_000000362,supplier_036,supplier,reference
e_000000363,po_000034,purchase_order,reference
e_000000363,po_000034_gr_1,goods_receipt,primary
e_000000363,po_000034_item_1,item,item
e_000000363,po_000034_item_2,item,item
e_000000363,po_000034_item_3,item,item
e_000000364,po_000034,purchase_order,reference
e_000000364,po_000034_gr_1,goods_receipt,primary
e_000000365,po_000034,purchase_order,reference
e_000000365,po_000034_inv_1,invoice,primary
e_000000365,supplier_036,supplier,reference
e_000000366,po_000034,purchase_order,reference
e_000000366,po_000034_inv_1,invoice,primary
e_000000367,po_000034,purchase_order,reference
e_000000367,po_000034_inv_1,invoice,primary
e_000000368,po_000034,purchase_order,reference
e_000000368,po_000034_inv_1,invoice,primary
e_000000369,po_000035,purchase_order,primary
e_000000369,supplier_019,supplier,reference
e_000000369,cc_007,cost_center,reference
e_000000370,po_000035,purchase_order,primary
e_000000370,cc_007,cost_center,reference
e_000000371,po_000035,purchase_order,primary
e_000000371,supplier_019,supplier,reference
e_000000372,po_000035,purchase_order,reference
e_000000372,po_000035_gr_1,goods_receipt,primary
e_000000372,po_000035_item_1,item,item
e_000000372,po_000035_item_2,item,item
e_000000373,po_000035,purchase_order,reference
e_000000373,po_000035_gr_1,goods_receipt,primary
e_000000374,po_000035,purchase_order,reference
e_000000374,po_000035_gr_2,goods_receipt,primary
e_000000374,po_000035_item_1,item,item
e_000000374,po_000035_item_2,item,item
e_000000374,po_000035_item_3,item,item
e_000000374,po_000035_item_4,item,item
e_000000375,po_000035,purchase_order,reference
e_000000375,po_000035_gr_2,goods_receipt,primary
e_000000376,po_000035,purchase_order,reference
e_000000376,po_000035_inv_1,invoice,primary
e_000000376,supplier_019,supplier,reference
e_000000377,po_000035,purchase_order,reference
e_000000377,po_000035_inv_1,invoice,primary
e_000000378,po_000035,purchase_order,reference
e_000000378,po_000035_inv_1,invoice,primary
e_000000379,po_000035,purchase_order,reference
e_000000379,po_000035_inv_1,invoice,primary
e_000000380,po_000035,purchase_order,reference
e_000000380,po_000035_inv_2,invoice,primary
e_000000380,supplier_019,supplier,reference
e_000000381,po_000035,purchase_order,reference
e_000000381,po_000035_inv_2,invoice,primary
e_000000382,po_000035,purchase_order,reference
e_000000382,po_000035_inv_2,invoice,primary
e_000000383,po_000035,purchase_order,reference
e_000000383,po_000035_inv_2,invoice,primary
e_000000384,po_000036,purchase_order,primary
e_000000384,supplier_033,supplier,reference
e_000000384,cc_018,cost_center,reference
e_000000385,po_000036,purchase_order,primary
e_000000385,cc_018,cost_center,reference
e_000000386,po_000036,purchase_order,primary
e_000000386,supplier_033,supplier,reference
e_000000387,po_000036,purchase_order,reference
e_000000387,po_000036_gr_1,goods_receipt,primary
e_000000387,po_000036_item_1,item,item
e_000000388,po_000036,purchase_order,reference
e_000000388,po_000036_gr_1,goods_receipt,primary
e_000000389,po_000036,purchase_order,reference
e_000000389,po_000036_inv_1,invoice,primary
e_000000389,supplier_033,supplier,reference
e_000000390,po_000036,purchase_order,reference
e_000000390,po_000036_inv_1,invoice,primary
e_000000391,po_000036,purchase_order,reference
e_000000391,po_000036_inv_1,invoice,primary
e_000000392,po_000036,purchase_order,reference
e_000000392,po_000036_inv_1,invoice,primary
e_000000393,po_000037,purchase_order,primary
e_000000393,supplier_013,supplier,reference
e_000000393,cc_011,cost_center,reference
e_000000394,po_000037,purchase_order,primary
e_000000394,cc_011,cost_center,reference
e_000000395,po_000037,purchase_order,primary
e_000000395,supplier_013,supplier,reference
e_000000396,po_000037,purchase_order,reference
e_000000396,po_000037_gr_1,goods_receipt,primary
e_000000396,po_000037_item_1,item,item
e_000000396,po_000037_item_2,item,item
e_000000396,po_000037_item_3,item,item
e_000000396,po_000037_item_4,item,item
e_000000397,po_000037,purchase_order,reference
e_000000397,po_000037_gr_1,goods_receipt,primary
e_000000398,po_000037,purchase_order,reference
e_000000398,po_000037_inv_1,invoice,primary
e_000000398,supplier_013,supplier,reference
e_000000399,po_000037,purchase_order,reference
e_000000399,po_000037_inv_1,invoice,primary
e_000000400,po_000037,purchase_order,reference
e_000000400,po_000037_inv_1,invoice,primary
e_000000401,po_000037,purchase_order,reference
e_000000401,po_000037_inv_1,invoice,primary
e_000000402,po_000038,purchase_order,primary
e_000000402,supplier_008,supplier,reference
e_000000402,cc_003,cost_center,reference
e_000000403,po_000038,purchase_order,primary
e_000000403,cc_003,cost_center,reference
e_000000404,po_000038,purchase_order,primary
e_000000404,supplier_008,supplier,reference
e_000000405,po_000038,purchase_order,reference
e_000000405,po_000038_gr_1,goods_receipt,primary
